Date_and_Time,Reported_range_in_cm,Temperature_in_degree_celcius,Daily_accumulative_rain_in_mm
4/16/2020 2:20,148.5,4,0
4/16/2020 2:10,148.3,4.1,0
4/16/2020 2:00,148.4,4.4,0
4/16/2020 1:50,148.4,4.5,0
4/16/2020 1:30,148.2,5.3,0
4/16/2020 1:20,148.6,5.4,0
4/16/2020 1:00,147.4,5.8,0
4/16/2020 0:50,148.3,5.8,0
4/16/2020 0:40,148.6,5.6,0
4/16/2020 0:30,148.2,5.6,0
4/16/2020 0:20,148.4,5.6,0
4/16/2020 0:10,148.3,5.6,0
4/16/2020 0:00,147.9,5.7,0
4/15/2020 23:50,148.2,5.8,0
4/15/2020 23:40,148.4,5.6,0
4/15/2020 23:30,148,5.5,0
4/15/2020 23:20,148.2,5.4,0
4/15/2020 23:10,147.8,5.6,0
4/15/2020 23:00,148.3,5.5,0
4/15/2020 22:50,147.7,5.8,0
4/15/2020 22:40,148.2,5.9,0
4/15/2020 22:30,147.9,5.8,0
4/15/2020 22:20,148,5.7,0
4/15/2020 22:10,148.4,5.6,0
4/15/2020 22:00,148,5.4,0
4/15/2020 21:50,148.4,5.4,0
4/15/2020 21:40,147.9,5.3,0
4/15/2020 21:30,148.1,5.3,0
4/15/2020 21:20,147.9,5.3,0
4/15/2020 21:10,148.2,5.3,0
4/15/2020 21:00,148.1,5.3,0
4/15/2020 20:50,148.3,5.4,0
4/15/2020 20:40,148.2,5.6,0
4/15/2020 20:30,148,5.5,0
4/15/2020 20:20,148.1,5.5,0
4/15/2020 20:10,148.1,5.6,0
4/15/2020 20:00,148.3,5.6,0
4/15/2020 19:50,148,5.6,0
4/15/2020 19:40,147.9,5.8,0
4/15/2020 19:20,148,5.5,0
4/15/2020 19:10,147.9,6.2,0
4/15/2020 19:00,147.8,6.3,0
4/15/2020 18:50,147.9,6.6,0
4/15/2020 18:40,147.8,6.1,0
4/15/2020 18:30,148.4,6.2,0
4/15/2020 18:20,148.3,6.5,0
4/15/2020 18:10,148.4,7.2,0
4/15/2020 18:00,149.3,7.3,0
4/15/2020 17:50,148.7,7.2,0
4/15/2020 17:40,148.3,7.5,0
4/15/2020 17:30,149.3,7,0
4/15/2020 17:20,148.5,8,0
4/15/2020 17:10,149.2,8.1,0
4/15/2020 17:00,149.1,9.6,0
4/15/2020 16:40,147,12,0
4/15/2020 16:30,147.7,10.2,0
4/15/2020 16:10,149.4,10.8,0
4/15/2020 16:00,149.8,11.5,0
4/15/2020 15:40,149.6,13.3,0
4/15/2020 15:30,149.3,12.7,0
4/15/2020 15:20,149.5,12.2,0
4/15/2020 15:10,148.5,13.6,0
4/15/2020 15:00,150.2,14,0
4/15/2020 14:50,150,15.8,0
4/15/2020 14:30,148.2,11.1,0
4/15/2020 14:20,148.2,10,0
4/15/2020 14:10,147.3,10.3,0
4/15/2020 14:00,146.8,8.5,0
4/15/2020 13:50,146.9,9.2,0
4/15/2020 13:40,146.7,9.3,0
4/15/2020 13:20,148.3,13.5,0
4/15/2020 13:10,147.2,12.3,0
4/15/2020 13:00,148.3,13.4,0
4/15/2020 12:50,148.4,16,0
4/15/2020 12:40,147.9,13,0
4/15/2020 12:30,147.8,13.5,0
4/15/2020 12:20,148.2,15.2,0
4/15/2020 12:10,147.5,13.4,0
4/15/2020 12:00,148.1,13,0
4/15/2020 11:50,147.8,15.3,0
4/15/2020 11:40,147.9,15.2,0
4/15/2020 11:30,148.3,16.4,0
4/15/2020 11:20,147.8,16.6,0
4/15/2020 11:10,148,15.9,0
4/15/2020 11:00,148.1,17,0
4/15/2020 10:50,147.6,16.2,0
4/15/2020 10:40,147.1,14.4,0
4/15/2020 10:30,148.3,17.8,0
4/15/2020 10:20,148.9,18.5,0
4/15/2020 10:10,147.8,16.2,0
4/15/2020 10:00,146.8,13.1,0
4/15/2020 9:50,145.9,11.1,0
4/15/2020 9:40,146,10.2,0
4/15/2020 9:30,145.8,10,0
4/15/2020 9:20,145.8,10.5,0
4/15/2020 9:10,145.4,8.2,0
4/15/2020 9:00,145.6,8.4,0
4/15/2020 8:50,144.8,7.5,0
4/15/2020 8:40,145.7,8.4,0
4/15/2020 6:50,144.7,4.7,7.79
4/15/2020 6:40,144.3,4.2,6.97
4/15/2020 6:30,144,3.3,6.15
4/15/2020 5:20,143.6,2.2,2.05
4/15/2020 5:10,143.4,2.5,0.82
4/15/2020 5:00,143.2,2.3,0.41
4/15/2020 4:50,143.3,2.9,0
4/15/2020 4:40,143.4,2.5,0
4/15/2020 4:30,143.8,2.2,0
4/15/2020 4:10,149.2,1,0
4/15/2020 4:00,150.3,1.3,0
4/15/2020 3:50,146,0.2,0
4/15/2020 3:30,143.9,0.4,0
4/15/2020 1:10,142.8,0.9,0
4/15/2020 1:00,142.9,-0.9,0
4/15/2020 0:40,146.1,-0.9,0
4/15/2020 0:30,145.8,0,0
4/15/2020 0:20,147.3,0,0
4/15/2020 0:00,145.4,-0.1,6.97
4/14/2020 23:50,145.7,-0.2,6.97
4/14/2020 23:40,145.7,-0.3,6.56
4/14/2020 23:30,145.9,-0.3,6.15
4/14/2020 23:20,145.8,-0.3,5.33
4/14/2020 23:10,146.2,-0.4,4.51
4/14/2020 22:00,146.2,0,0
4/14/2020 21:50,146.8,0.3,7.38
4/14/2020 21:40,147,0.2,6.56
4/14/2020 21:30,147.1,0.2,5.74
4/14/2020 21:20,146.8,0.1,4.92
4/14/2020 21:10,147.1,0.2,4.1
4/14/2020 21:00,146.8,0.3,3.28
4/14/2020 20:50,147.2,0.3,2.05
4/14/2020 20:40,147.9,1.5,0.82
4/14/2020 19:40,146.3,2.8,0
4/14/2020 19:20,146.4,2.6,0
4/14/2020 19:10,147.8,2.5,0
4/14/2020 19:00,146,2.9,0
4/14/2020 18:10,145.8,2.7,0
4/14/2020 17:40,146.1,2.7,1.23
4/14/2020 17:30,146.6,2.9,0.82
4/14/2020 17:20,145.4,2.2,0
4/14/2020 17:10,146.5,2.2,4.51
4/14/2020 17:00,146.3,3,3.28
4/14/2020 16:50,146,3.1,2.46
4/14/2020 16:40,146.1,3.2,1.23
4/14/2020 16:30,146.1,3.2,0.82
4/14/2020 16:10,146.3,2.5,0
4/14/2020 15:50,145.6,3.3,0
4/14/2020 15:30,145.7,3.1,0
4/14/2020 15:20,145.8,3.4,0
4/14/2020 15:10,146.5,3.3,2.46
4/14/2020 15:00,146.5,3.1,2.46
4/14/2020 14:50,148.9,3.1,1.64
4/14/2020 14:40,146,3.6,0.82
4/14/2020 14:10,145.9,4,1.23
4/14/2020 14:00,145.8,3.4,1.23
4/14/2020 13:50,145.5,3,0.41
4/14/2020 12:30,149.4,3.6,2.05
4/14/2020 12:20,145.7,3.5,1.64
4/14/2020 12:00,150.2,3.3,9.84
4/14/2020 11:50,145.6,3.2,9.02
4/14/2020 11:40,147.1,3.7,7.79
4/14/2020 11:30,145.3,3.6,6.97
4/14/2020 11:20,145.1,3.9,4.92
4/14/2020 11:10,144.9,3.6,4.1
4/14/2020 11:00,144.9,3.6,3.28
4/14/2020 10:50,145.6,3.8,2.05
4/14/2020 10:40,146.2,3.8,1.23
4/14/2020 10:30,145.7,3.2,0
4/14/2020 10:10,144.2,3.5,7.79
4/14/2020 10:00,163.3,3.5,7.38
4/14/2020 9:50,144.4,4.1,6.56
4/14/2020 9:40,142.1,4.2,5.74
4/14/2020 9:30,142.6,4.6,4.92
4/14/2020 9:20,144.5,4.7,4.51
4/14/2020 9:10,143.2,4,3.69
4/14/2020 9:00,143,4.2,3.28
4/14/2020 8:50,143.7,4.1,2.87
4/14/2020 8:40,144.3,4.2,2.87
4/14/2020 8:30,144.1,4.2,2.87
4/14/2020 8:20,144.4,4.1,2.87
4/14/2020 8:10,144.4,4,2.87
4/14/2020 8:00,144.6,4.8,2.87
4/14/2020 7:50,146.1,4.7,2.87
4/14/2020 7:40,149.5,4.3,2.87
4/14/2020 7:30,142.1,4,2.87
4/14/2020 7:20,143.5,3.3,2.87
4/14/2020 7:10,142.9,3,2.87
4/14/2020 7:00,143,3.1,2.05
4/14/2020 6:50,143.2,3.9,2.05
4/14/2020 6:30,142.4,3.6,2.05
4/14/2020 6:20,142.7,3.7,1.23
4/14/2020 6:10,143,3.1,0
4/14/2020 6:00,143.3,3.2,2.46
4/14/2020 5:50,143.4,3.1,2.05
4/14/2020 5:40,142.7,3.2,2.05
4/14/2020 5:30,143.6,3.4,1.64
4/14/2020 5:20,143,3.3,1.23
4/14/2020 4:40,142.6,3.7,0.82
4/14/2020 4:30,143.4,3.7,0.41
4/14/2020 4:20,142.3,3.7,0
4/14/2020 3:50,142.1,3,0
4/14/2020 3:40,142.4,3.6,0
4/14/2020 3:30,142.1,3.6,0
4/14/2020 3:20,142.4,3.6,0
4/14/2020 3:10,142.4,3.6,0
4/14/2020 3:00,142.5,3.4,1.64
4/14/2020 2:50,142.4,3.6,1.64
4/14/2020 2:30,143,3.8,1.23
4/14/2020 2:20,143,3.9,1.23
4/14/2020 2:10,142.9,-0.5,0.82
4/14/2020 1:30,141.8,4.6,1.64
4/14/2020 1:20,141.9,4.5,1.64
4/14/2020 1:10,141.9,4.8,1.23
4/14/2020 1:00,141.8,4.8,0.82
4/14/2020 0:50,141.9,4.9,0.41
4/14/2020 0:40,141.9,4,0.41
4/14/2020 0:30,141.8,4.9,0.41
4/14/2020 0:20,142.2,4.2,0.41
4/14/2020 0:10,142,4.4,0.41
4/14/2020 0:00,141.7,5.3,2.87
4/13/2020 23:50,142.1,5.9,2.46
4/13/2020 23:40,141.7,5.5,2.46
4/13/2020 23:30,141.6,6,2.46
4/13/2020 23:20,141.8,5.5,2.46
4/13/2020 23:10,141.4,5.4,2.46
4/13/2020 23:00,141.6,5.2,2.46
4/13/2020 22:50,141.6,5.9,2.46
4/13/2020 22:40,141.4,5.7,2.46
4/13/2020 22:20,140.8,4.4,2.46
4/13/2020 22:10,145.3,4.1,2.46
4/13/2020 21:50,140.6,4.9,2.46
4/13/2020 21:40,140.6,5.1,2.05
4/13/2020 21:30,141.5,6.2,0.41
4/13/2020 21:20,142.9,6.4,0
4/13/2020 21:10,141.7,7,0
4/13/2020 20:50,142.2,7.3,0
4/13/2020 20:40,141.2,7.4,0
4/13/2020 20:30,141.3,7.2,0
4/13/2020 20:20,140.9,7,0
4/13/2020 20:10,142.6,6.5,0
4/13/2020 20:00,141.5,7.1,0
4/13/2020 19:50,140.9,7.2,0
4/13/2020 19:40,140.9,7.3,0
4/13/2020 19:30,140.7,7.3,0
4/13/2020 19:20,140.8,6.5,0
4/13/2020 19:10,140.3,6.5,0
4/13/2020 19:00,140.4,7,0
4/13/2020 18:50,140.4,6.2,0
4/13/2020 18:40,140.3,6.1,0
4/13/2020 18:30,139.7,6.3,0
4/13/2020 18:10,166.1,7.7,0
4/13/2020 18:00,146.5,7.6,0
4/13/2020 17:50,140.9,7.3,0
4/13/2020 17:40,141,7.2,0
4/13/2020 17:30,141.7,7.4,0
4/13/2020 17:10,150.4,6.2,0
4/13/2020 17:00,140.3,5.9,0
4/13/2020 16:50,139.3,5.2,0
4/13/2020 16:40,141.7,8,0
4/13/2020 16:30,139.9,9.5,0
4/13/2020 16:20,142.9,11.2,0
4/13/2020 16:10,140.1,11.5,0
4/13/2020 16:00,140.4,12.5,0
4/13/2020 15:50,141.1,12.2,0
4/13/2020 15:40,142.6,14.6,0
4/13/2020 15:30,144,16.5,0
4/13/2020 15:20,155.9,18.4,0
4/13/2020 15:10,142.7,20.1,0
4/13/2020 15:00,155.7,21.4,0
4/13/2020 14:50,160.1,23.8,0
4/13/2020 14:40,142.9,21.5,0
4/13/2020 14:30,140.4,15.9,0
4/13/2020 14:20,141.1,16.3,0
4/13/2020 14:10,147,18.8,0
4/13/2020 14:00,145.3,20.3,0
4/13/2020 13:50,140.7,19,0
4/13/2020 13:40,140.4,17.2,0
4/13/2020 13:30,140.1,16.5,0
4/13/2020 13:20,141.4,17.1,0
4/13/2020 13:10,140.3,17.5,0
4/13/2020 13:00,140.3,18.9,0
4/13/2020 12:50,140.2,17.4,0
4/13/2020 12:40,140.4,17.3,0
4/13/2020 12:20,144.9,19.5,0
4/13/2020 12:10,143.3,20.2,0
4/13/2020 12:00,141.9,18.2,0
4/13/2020 11:50,140.2,18.7,0
4/13/2020 11:40,141.4,19.3,0
4/13/2020 11:30,142.7,20.7,0
4/13/2020 11:20,139.2,23.3,0
4/13/2020 11:10,145.3,27.9,0
4/13/2020 11:00,143.3,28,0
4/13/2020 10:50,140.8,27.5,0
4/13/2020 10:40,142.1,28.4,0
4/13/2020 10:30,142.6,27.5,0
4/13/2020 10:20,140.8,25.2,0
4/13/2020 10:10,138.5,23.1,0
4/13/2020 10:00,138.5,21.3,0
4/13/2020 9:50,139.5,21.1,0
4/13/2020 9:40,138.3,21,0
4/13/2020 9:30,139.4,22.5,0
4/13/2020 9:20,138.3,20.5,0
4/13/2020 9:10,137.5,17.1,0
4/13/2020 9:00,137.6,14.4,0
4/13/2020 8:50,137.5,14.3,0
4/13/2020 8:40,138.2,14.4,0
4/13/2020 8:30,137.7,14.6,0
4/13/2020 8:10,134.4,12.1,0
4/13/2020 8:00,139.6,12,0
4/13/2020 7:40,135.2,11.9,0
4/13/2020 7:30,133.7,10.8,0
4/13/2020 7:20,134.1,9.2,0
4/13/2020 7:10,138.6,9.3,0
4/13/2020 7:00,161.8,8.3,0
4/13/2020 6:50,141.2,8,0
4/13/2020 6:30,135.3,8.2,0
4/13/2020 6:20,159.2,8.1,0
4/13/2020 6:10,157.5,7.5,0
4/13/2020 5:10,135,7.5,0
4/13/2020 5:00,136.2,7.4,0
4/13/2020 4:50,134,7.9,0
4/13/2020 4:40,134.3,7.9,0
4/13/2020 4:30,134.4,8,0
4/13/2020 4:20,133.8,8.1,0
4/13/2020 4:00,133.3,7.3,0
4/13/2020 3:50,133.6,7,0
4/13/2020 3:40,134.1,7.9,0
4/13/2020 3:30,137.4,7.8,0
4/13/2020 3:20,135,7.9,0
4/13/2020 3:10,136,7,0
4/13/2020 3:00,134.6,7,0
4/13/2020 2:50,135,7,0
4/13/2020 2:40,134.6,7.9,0
4/13/2020 2:30,135,7.9,0
4/13/2020 2:20,134.7,7,0
4/13/2020 2:10,135.1,7.2,0
4/13/2020 2:00,160.9,7.2,0
4/13/2020 1:50,133.6,7.3,0
4/13/2020 1:40,161.9,7.3,0
4/13/2020 1:30,137.1,7.3,0
4/13/2020 1:20,135.3,7.2,0
4/13/2020 1:10,133.7,7.1,0
4/13/2020 1:00,134.9,7.2,0
4/13/2020 0:50,138.1,7.3,0
4/13/2020 0:40,138.5,7.5,0
4/13/2020 0:30,133.6,8,0
4/13/2020 0:20,132.9,7.5,0
4/13/2020 0:10,133.3,8,0
4/13/2020 0:00,133,8,0
4/12/2020 23:50,132.3,8,0
4/12/2020 23:40,132.6,8,0
4/12/2020 23:20,132.8,8,0
4/12/2020 23:10,132.5,8,0
4/12/2020 23:00,132.8,8,0
4/12/2020 22:50,132.5,8.1,0
4/12/2020 22:40,132.2,8.2,0
4/12/2020 22:30,132.4,8.3,0
4/12/2020 22:20,132.6,8.4,0
4/12/2020 22:10,133.2,8.4,0
4/12/2020 22:00,133,8.4,0
4/12/2020 21:50,132.6,8.5,0
4/12/2020 21:40,132.1,8.6,0
4/12/2020 21:30,132.1,8.6,0
4/12/2020 21:20,132.7,8.5,0
4/12/2020 21:10,131.4,8.2,0
4/12/2020 21:00,132.2,8,0
4/12/2020 20:50,131.9,8,0
4/12/2020 20:40,131.9,8.2,0
4/12/2020 20:30,132,8.5,0
4/12/2020 20:10,132.5,8.7,0
4/12/2020 20:00,132.6,8.7,0
4/12/2020 19:50,132.5,8.7,0
4/12/2020 19:40,132.7,8.8,0
4/12/2020 19:10,133.6,8.1,0
4/12/2020 19:00,134.8,8.2,0
4/12/2020 18:50,136.3,8.3,0
4/12/2020 18:40,148.6,8.5,0
4/12/2020 18:30,149.7,9.3,0
4/12/2020 18:20,150.9,9.7,0
4/12/2020 18:10,134.6,9.3,0
4/12/2020 18:00,131.1,10.2,0
4/12/2020 17:50,130.4,10.9,0
4/12/2020 17:40,149.5,10.4,0
4/12/2020 17:30,129.9,11.3,0
4/12/2020 17:20,134.5,11.3,0
4/12/2020 17:10,133.8,12.8,0
4/12/2020 17:00,133.2,13.6,0
4/12/2020 16:50,131.8,14.1,0
4/12/2020 16:40,165.6,16.1,0
4/12/2020 16:30,129.5,18.2,0
4/12/2020 16:20,133.3,20.9,0
4/12/2020 16:10,135.9,24,0
4/12/2020 16:00,135.4,26.5,0
4/12/2020 15:50,161.5,27.3,0
4/12/2020 15:40,137.9,26.2,0
4/12/2020 15:30,134,25.2,0
4/12/2020 15:20,134,26.2,0
4/12/2020 15:00,135.9,33.3,0
4/12/2020 14:50,134.9,32.2,0
4/12/2020 14:30,133.5,29.7,0
4/12/2020 14:20,133,29.8,0
4/12/2020 14:10,133.5,29.1,0
4/12/2020 14:00,137.9,29.9,0
4/12/2020 13:50,134.1,31.5,0
4/12/2020 13:30,136.9,33.2,0
4/12/2020 13:20,168.1,31.3,0
4/12/2020 13:10,136.5,28.4,0
4/12/2020 13:00,133,27.7,0
4/12/2020 12:50,132,27.6,0
4/12/2020 12:40,133,27.1,0
4/12/2020 12:30,131.8,25.7,0
4/12/2020 12:20,131.5,24.9,0
4/12/2020 12:10,133.3,26.1,0
4/12/2020 11:50,131.5,31.6,0
4/12/2020 11:40,134.2,32.5,0
4/12/2020 11:30,132.2,33.8,0
4/12/2020 11:20,140.2,34.9,0
4/12/2020 11:10,131.4,33.4,0
4/12/2020 11:00,131.2,34,0
4/12/2020 10:50,130.3,33.8,0
4/12/2020 10:40,130.1,33.1,0
4/12/2020 10:30,129.6,32.2,0
4/12/2020 10:20,130.2,32.5,0
4/12/2020 10:10,130.2,31,0
4/12/2020 10:00,130,29.5,0
4/12/2020 9:50,128.7,29.6,0
4/12/2020 9:40,128.1,28.5,0
4/12/2020 9:30,128,28.7,0
4/12/2020 9:20,127.4,27.7,0
4/12/2020 9:10,126.2,26.8,0
4/12/2020 9:00,126.9,25.9,0
4/12/2020 8:40,128.3,22.6,0
4/12/2020 8:30,127.3,21.5,0
4/12/2020 8:20,125.5,20.8,0
4/12/2020 8:10,124.8,17.7,0
4/12/2020 8:00,124.7,15.1,0
4/12/2020 7:50,124.9,14.3,0
4/12/2020 7:30,124.4,13,0
4/12/2020 7:20,123.7,12.8,0
4/12/2020 7:10,123.9,11.3,0
4/12/2020 7:00,123.5,10.5,0
4/12/2020 6:50,123.4,9.8,0
4/12/2020 6:40,123.4,8.2,0
4/12/2020 6:30,122.8,8,0
4/12/2020 6:20,122.7,7.1,0
4/12/2020 6:00,122.9,7.4,0
4/12/2020 5:50,122.4,7.1,0
4/12/2020 5:40,123,7.3,0
4/12/2020 5:30,123,7.3,0
4/12/2020 5:20,122.9,7.2,0
4/12/2020 5:10,123.1,7.1,0
4/12/2020 4:50,123,7.1,0
4/12/2020 4:40,122.9,7.2,0
4/12/2020 4:30,123,7.3,0
4/12/2020 4:20,122.7,7.4,0
4/12/2020 4:10,123,7.3,0
4/12/2020 4:00,122.6,7.4,0
4/12/2020 3:50,123,7.4,0
4/12/2020 3:40,123.3,7.2,0
4/12/2020 3:30,122.8,7.2,0
4/12/2020 3:10,123.3,7.2,0
4/12/2020 3:00,123.3,7.2,0
4/12/2020 2:50,122.9,7.2,0
4/12/2020 2:40,123.1,7.3,0
4/12/2020 2:30,123.1,7.4,0
4/12/2020 2:20,122.8,7.5,0
4/12/2020 2:00,122.8,7.4,0
4/12/2020 1:50,122.7,7.4,0
4/12/2020 1:30,123.1,7.3,0
4/12/2020 1:20,122.8,7.2,0
4/12/2020 1:10,122.8,7,0
4/12/2020 1:00,123.1,7,0
4/12/2020 0:50,123.1,7.1,0
4/12/2020 0:40,123.2,7.2,0
4/12/2020 0:20,122.7,7,0
4/12/2020 0:10,122.7,7.1,0
4/12/2020 0:00,122.8,7.3,0
4/11/2020 23:50,122.8,7.3,0
4/11/2020 23:40,122.9,7.4,0
4/11/2020 23:30,123.2,7.4,0
4/11/2020 23:10,122.5,7.3,0
4/11/2020 23:00,122.4,7.2,0
4/11/2020 22:50,122.8,7.1,0
4/11/2020 22:40,123.2,7.2,0
4/11/2020 22:30,123,7.3,0
4/11/2020 22:20,122.4,7.3,0
4/11/2020 22:10,123,7.1,0
4/11/2020 21:50,123.1,7.3,0
4/11/2020 21:40,122.7,7.5,0
4/11/2020 21:30,124.1,7.6,0
4/11/2020 21:20,122.6,7.7,0
4/11/2020 21:10,120.5,7.7,0
4/11/2020 21:00,122.9,7.4,0
4/11/2020 20:50,123.5,7.2,0
4/11/2020 20:40,123.3,7.1,0
4/11/2020 20:30,123.6,6.5,0
4/11/2020 20:20,123.3,6.4,0
4/11/2020 20:10,123.6,6.1,0
4/11/2020 19:50,126.7,6.6,0
4/11/2020 19:40,121.9,6.5,0
4/11/2020 19:30,120.7,6.5,0
4/11/2020 19:20,146.2,6.6,0
4/11/2020 19:10,122.6,6.9,0
4/11/2020 19:00,122.2,6,0
4/11/2020 18:40,122.4,7.1,0
4/11/2020 18:30,123.2,7.7,0
4/11/2020 18:20,123.1,7.2,0
4/11/2020 18:10,122.3,8.2,0
4/11/2020 18:00,122.6,8.5,0
4/11/2020 17:50,122.6,8.1,0
4/11/2020 17:40,122.8,9.2,0
4/11/2020 17:30,123.1,9.1,0
4/11/2020 17:20,123.3,10.7,0
4/11/2020 17:10,122.9,11.2,0
4/11/2020 17:00,122.6,11.5,0
4/11/2020 16:50,122.3,12.1,0
4/11/2020 16:40,122.3,11.4,0
4/11/2020 16:30,123.2,12.9,0
4/11/2020 16:10,123.4,15.5,0
4/11/2020 16:00,120.3,18.4,0
4/11/2020 15:50,123,18.4,0
4/11/2020 15:40,119.8,16.3,0
4/11/2020 15:30,124.7,16.2,0
4/11/2020 15:10,125.9,19.3,4.1
4/11/2020 15:00,125.6,18,1.64
4/11/2020 14:50,126.1,20,0
4/11/2020 14:40,124.3,19.9,0
4/11/2020 14:30,125.3,21.8,166.46
4/11/2020 14:20,125.9,26.6,0
4/11/2020 14:00,126.9,29.9,0
4/11/2020 13:50,126,28.8,0
4/11/2020 13:40,125.7,26.4,0
4/11/2020 13:30,125.4,26.3,0
4/11/2020 13:20,123.8,23.2,0
4/11/2020 13:10,123.5,20,0
4/11/2020 12:50,129.2,20.5,0
4/11/2020 12:40,122.6,20.8,0
4/11/2020 12:30,121.8,21.2,0
4/11/2020 12:20,122.7,23.4,0
4/11/2020 12:10,124.4,25.5,0
4/11/2020 12:00,124,27.1,0
4/11/2020 10:40,123.4,29,0
4/11/2020 10:30,123.5,29.8,0
4/11/2020 10:20,123.8,29.9,0
4/11/2020 10:10,123.1,29.3,0
4/11/2020 10:00,123.6,28,0
4/11/2020 9:40,121.8,26.3,0
4/11/2020 9:30,122,25.3,0
4/11/2020 9:20,122.7,25.1,0
4/11/2020 9:10,121,23.4,0
4/11/2020 9:00,120.4,22.5,0
4/11/2020 8:50,120.7,22.5,0
4/11/2020 8:30,120.2,20.6,0
4/11/2020 8:20,120,18.5,0
4/11/2020 8:10,119.7,18.6,0
2/18/2020 8:10,144.4,4.1,0
2/18/2020 8:00,144.8,3.4,0
2/18/2020 7:50,144,2.2,0
2/18/2020 7:40,143.2,1.3,0
2/18/2020 7:30,143.6,0.9,0
2/18/2020 7:10,143.4,0.7,0
2/18/2020 7:00,143.1,0.7,0
2/18/2020 6:50,143.2,0.8,0
2/18/2020 6:40,143.8,0.8,0
2/18/2020 6:30,143.3,0,0
2/18/2020 6:20,142.6,0.1,0
2/18/2020 6:00,143.1,0,0
2/18/2020 5:50,143,0.9,0
2/18/2020 5:40,143.2,0,0
2/18/2020 5:30,142.9,0,0
2/18/2020 5:20,143.1,0.1,0
2/18/2020 5:10,143.1,0.1,0
2/18/2020 5:00,143.1,0.1,0
2/18/2020 4:50,142.4,0.8,0
2/18/2020 4:30,142.1,0.4,0
2/18/2020 4:20,142.4,0.5,0
2/18/2020 4:10,144.6,0.5,0
2/18/2020 4:00,142.1,0.4,0
2/18/2020 3:50,142.7,0.6,0
2/18/2020 3:40,142.2,0.6,0
2/18/2020 3:20,142.3,0.7,0
2/18/2020 3:10,141.9,0.7,0
2/18/2020 3:00,142.3,0.9,0
2/18/2020 2:50,142.5,0.9,0
2/18/2020 2:40,142.4,0,0
2/18/2020 2:30,142.3,0,0
2/18/2020 2:20,142.4,0.1,0
2/18/2020 2:10,142.2,0,0
2/18/2020 2:00,141.5,0.2,0
2/18/2020 1:50,142.3,0,0
2/18/2020 1:40,142.1,0.9,0
2/18/2020 1:20,141.8,0,0
2/18/2020 1:10,141.5,0,0
2/18/2020 1:00,141.9,0,0
2/18/2020 0:50,141.7,0,0
2/18/2020 0:40,141.7,0,0
2/18/2020 0:30,141.8,0.9,0
2/18/2020 0:20,141.5,0,0
2/18/2020 0:10,141.2,0.1,0
2/18/2020 0:00,141.7,0.9,0
2/17/2020 23:50,142,0.9,0
2/17/2020 23:40,141.8,0.9,0
2/17/2020 23:20,141.8,0,0
2/17/2020 23:10,140.6,0,0
2/17/2020 23:00,141.3,0,0
2/17/2020 22:50,141.6,0,0
2/17/2020 22:40,142.3,0.1,0
2/17/2020 22:30,141.7,0,0
2/17/2020 22:20,140.2,0.9,0
2/17/2020 22:10,141.6,0.9,0
2/17/2020 22:00,141.2,0,0
2/17/2020 21:50,141.6,0.9,0
2/17/2020 21:40,141.3,0,0
2/17/2020 21:20,141,0.8,0
2/17/2020 21:10,141.5,0.6,0
2/17/2020 21:00,141.5,0.5,0
2/17/2020 20:50,141.6,0.5,0
2/17/2020 20:40,141.1,0.6,0
2/17/2020 20:30,139.9,0.7,0
2/17/2020 20:20,141,0,0
2/17/2020 20:10,142.3,1,0
2/17/2020 20:00,141,1.4,0
2/17/2020 19:50,140.9,1.4,0
2/17/2020 19:40,141.1,0.4,0
2/17/2020 19:30,141,0.8,0
2/17/2020 19:10,141.1,0.2,0
2/17/2020 19:00,140.7,0.3,0
2/17/2020 18:50,141.1,0.5,0
2/17/2020 18:40,141.6,1.1,0
2/17/2020 18:30,141,1.3,0
2/17/2020 18:00,140.9,1.2,0
2/17/2020 17:50,141.3,2,0
2/17/2020 17:40,140.7,2.7,0
2/17/2020 17:30,141,2.3,0
2/17/2020 17:20,140.9,3.3,0
2/17/2020 17:00,139.7,4.2,0
2/17/2020 16:50,141.4,5.4,0
2/17/2020 16:40,142.1,7.4,0
2/17/2020 16:30,140,9.2,0
2/17/2020 16:20,141.5,10.2,0
2/17/2020 16:10,142.1,11.1,0
2/17/2020 15:50,140.6,14.3,0
2/17/2020 15:40,140.7,17.1,0
2/17/2020 15:30,144.3,20.3,0
2/17/2020 15:20,145.7,22.8,0
2/17/2020 15:10,142.8,23.3,0
2/17/2020 15:00,142.6,21.1,0
2/17/2020 14:50,144.3,19.1,0
2/17/2020 14:40,144.1,20.9,0
2/17/2020 14:20,146.3,26,0
2/17/2020 14:10,146.4,27.2,0
2/17/2020 14:00,146.3,27.8,0
2/17/2020 13:50,146.2,28.2,0
2/17/2020 13:40,146.1,28.1,0
2/17/2020 13:30,145.7,27.3,0
2/17/2020 13:10,145.1,25.6,0
2/17/2020 13:00,145.4,25.4,0
2/17/2020 12:50,145.1,25.6,0
2/17/2020 12:40,144.8,23.5,0
2/17/2020 12:30,144.3,22.7,0
2/17/2020 12:20,143.9,21.1,0
2/17/2020 12:10,143.5,19.3,0
2/17/2020 12:00,143.1,18.7,0
2/17/2020 11:40,143.7,20.5,0
2/17/2020 11:30,144.2,22.2,0
2/17/2020 11:20,144.2,22.3,0
2/17/2020 11:10,144,20.5,0
2/17/2020 11:00,143.3,18.2,0
